Packet Number,SIV,FixType,Latitude,Longitude,Altitude,Year,Month,Day,Hour,Min,Sec,NNV,NEV,NDV,Battery,3v3 Supply,5v Supply,Radio Supply,Analog Internal,Analog External,Altimeter Temp,Digital Internal,Digital Eternal,Pressure,Accel A,Accel Y,Accel z,Pitch,Roll,Yaw
Packet Number,SIV,FixType,Latitude,Longitude,Altitude,Year,Month,Day,Hour,Min,Sec,NNV,NEV,NDV,Battery,3v3 Supply,5v Supply,Radio Supply,Analog Internal,Analog External,Altimeter Temp,Digital Internal,Digital Eternal,Pressure,Accel A,Accel Y,Accel z,Pitch,Roll,Yaw
Packet Number,SIV,FixType,Latitude,Longitude,Altitude,Year,Month,Day,Hour,Min,Sec,NNV,NEV,NDV,Battery,3v3 Supply,5v Supply,Radio Supply,Analog Internal,Analog External,Altimeter Temp,Digital Internal,Digital Eternal,Pressure,Accel A,Accel Y,Accel z,Pitch,Roll,Yaw
Packet Number,SIV,FixType,Latitude,Longitude,Altitude,Year,Month,Day,Hour,Min,Sec,NNV,NEV,NDV,Battery,3v3 Supply,5v Supply,Radio Supply,Analog Internal,Analog External,Altimeter Temp,Digital Internal,Digital Eternal,Pressure,Accel A,Accel Y,Accel z,Pitch,Roll,Yaw
b'640,0,0,0,0,0,2020,8,2,0,10,42,0,0,0,3.57,3.30,4.98,4.98,45.26,32.66,31.18,37.53,30.56,974.34,1.76,-1.80,9.79,10.02,-10.24,-166.46,END\r\n'
b'641,0,0,0,0,0,2020,8,2,0,10,43,0,0,0,3.56,3.29,4.98,4.98,45.32,32.69,31.17,37.55,30.53,974.38,-0.42,-3.02,9.22,-2.48,-18.13,-171.99,END\r\n'
b'642,0,0,0,0,0,2020,8,2,0,10,44,0,0,0,3.57,3.30,4.98,4.97,44.89,33.01,31.18,37.52,30.52,974.37,-1.53,-2.56,7.99,-10.33,-17.48,-164.12,END\r\n'
b'643,0,0,0,0,0,2020,8,2,0,10,45,0,0,0,3.51,3.29,4.98,4.98,44.04,33.03,31.16,37.59,30.52,974.31,1.76,-3.90,8.76,10.40,-23.59,-154.92,END\r\n'
b'644,0,0,0,0,0,2020,8,2,0,10,46,0,0,0,3.57,3.30,4.98,4.98,44.95,32.95,31.17,37.56,30.50,974.21,0.88,-3.56,9.41,5.00,-20.63,-154.36,END\r\n'
b'645,0,0,0,0,0,2020,8,2,0,10,47,0,0,0,3.57,3.29,4.98,4.98,45.11,34.33,31.19,37.58,30.50,974.27,1.34,-3.48,9.03,7.88,-20.88,-155.24,END\r\n'
b'646,0,0,0,0,0,2020,8,2,0,10,48,0,0,0,3.57,3.30,4.98,4.97,44.11,33.05,31.20,37.57,30.55,974.28,1.19,-3.10,8.91,7.16,-19.01,-155.97,END\r\n'
b'647,0,0,0,0,0,2020,8,2,0,10,49,0,0,0,3.54,3.29,4.98,4.98,44.38,32.35,31.20,37.58,30.52,974.32,0.80,-4.17,9.06,4.60,-24.61,-153.10,END\r\n'
b'648,0,0,0,0,0,2020,8,2,0,10,50,0,0,0,3.56,3.30,4.98,4.98,45.05,32.76,31.19,37.60,30.60,974.31,0.76,-4.63,8.34,4.59,-28.93,-150.23,END\r\n'
b'649,0,0,0,0,0,2020,8,2,0,10,51,0,0,0,3.58,3.29,4.98,4.98,44.58,33.10,31.20,37.57,30.55,974.27,1.61,-4.47,7.23,10.70,-31.14,-163.50,END\r\n'
b'650,0,0,0,0,0,2020,8,2,0,10,52,0,0,0,3.57,3.30,4.98,4.98,46.07,33.37,31.18,37.61,30.53,974.38,-1.68,-0.99,9.71,-9.78,-5.76,-164.14,END\r\n'
b'651,0,0,0,0,0,2020,8,2,0,10,53,0,0,0,3.58,3.30,4.98,4.95,45.16,34.55,31.19,37.64,30.54,974.37,-2.07,-3.37,6.85,-15.15,-25.20,-156.58,END\r\n'
b'702,0,0,0,0,0,2020,8,2,0,11,44,0,0,0,3.56,3.30,4.98,4.98,45.25,32.55,31.32,37.85,30.66,974.33,-2.60,-2.10,9.26,-15.32,-12.34,-153.05,END\r\n'
b'720,0,0,0,0,0,2020,8,2,0,12,2,0,0,0,3.56,3.30,4.98,4.98,44.95,34.03,31.32,37.92,30.64,974.32,-0.19,-1.64,9.98,-1.08,-9.35,-167.21,END\r\n'
b'721,0,0,0,0,0,2020,8,2,0,12,3,0,0,0,3.56,3.29,4.98,4.93,45.83,33.27,31.30,37.91,30.60,974.26,-0.46,-0.04,9.26,-2.84,-0.24,-171.13,END\r\n'
b'722,0,0,0,0,0,2020,8,2,0,12,4,0,0,0,3.51,3.30,4.97,4.98,45.38,33.19,31.29,37.91,30.66,974.26,-0.08,-1.76,8.53,-0.50,-11.65,-165.71,END\r\n'
b'723,0,0,0,0,0,2020,8,2,0,12,5,0,0,0,3.57,3.29,4.98,4.98,44.95,34.64,31.29,37.93,30.62,974.43,1.19,-1.95,9.68,6.85,-11.31,-166.00,END\r\n'
b'724,0,0,0,0,0,2020,8,2,0,12,6,0,0,0,3.56,3.30,4.97,4.98,45.23,32.85,31.33,37.94,30.66,974.32,-0.11,-1.84,8.95,-0.72,-11.59,-166.14,END\r\n'
b'725,0,0,0,0,0,2020,8,2,0,12,7,0,0,0,3.57,3.29,4.98,4.94,44.72,33.69,31.32,37.89,30.65,974.24,0.84,1.07,10.06,4.75,6.06,-174.15,END\r\n'
b'726,0,0,0,0,0,2020,8,2,0,12,8,0,0,0,3.57,3.31,4.98,4.98,45.04,32.85,31.30,37.95,30.65,974.29,1.19,4.02,8.76,7.02,24.44,178.08,END\r\n'
b'727,0,0,0,0,0,2020,8,2,0,12,9,0,0,0,3.56,3.29,4.98,4.98,44.79,33.61,31.31,37.88,30.63,974.50,-0.27,4.05,8.53,-1.62,25.41,178.60,END\r\n'
b'728,0,0,0,0,0,2020,8,2,0,12,10,0,0,0,3.56,3.30,4.98,4.98,45.43,32.79,31.31,37.93,30.68,974.18,-0.27,3.71,8.68,-1.62,23.13,178.88,END\r\n'
b'729,0,0,0,0,0,2020,8,2,0,12,11,0,0,0,3.57,3.29,4.98,4.98,45.72,33.47,31.32,37.91,30.66,974.33,-0.42,2.83,8.95,-2.57,17.53,-179.49,END\r\n'
b'730,0,0,0,0,0,2020,8,2,0,12,12,0,0,0,3.57,3.30,4.98,4.98,44.94,32.91,31.33,37.91,30.67,974.48,-0.46,3.52,8.57,-2.84,22.30,179.25,END\r\n'
b'731,0,0,0,0,0,2020,8,2,0,12,13,0,0,0,3.51,3.29,4.98,4.98,45.65,33.38,31.35,37.91,30.66,974.18,4.17,3.52,7.99,25.52,21.32,174.57,END\r\n'
b'732,0,0,0,0,0,2020,8,2,0,12,14,0,0,0,3.56,3.30,4.98,4.98,45.24,32.84,31.34,37.94,30.65,974.34,0.46,3.33,8.95,2.75,20.37,176.73,END\r\n'
b'733,0,0,0,0,0,2020,8,2,0,12,15,0,0,0,3.56,3.29,4.98,4.98,46.33,33.01,31.32,37.90,30.62,974.31,0.80,3.33,8.99,4.79,20.24,177.74,END\r\n'
b'734,0,0,0,0,0,2020,8,2,0,12,16,0,0,0,3.57,3.30,4.98,4.94,45.30,33.07,31.34,37.92,30.70,974.50,2.10,3.94,10.25,10.84,20.63,176.26,END\r\n'
b'735,0,0,0,0,0,2020,8,2,0,12,17,0,0,0,3.49,3.30,4.98,4.98,45.17,33.19,31.31,37.93,30.61,974.35,-2.14,2.41,11.47,-10.35,11.66,177.07,END\r\n'
b'736,0,0,0,0,0,2020,8,2,0,12,18,0,0,0,3.57,3.30,4.98,4.98,45.46,33.11,31.30,37.88,30.62,974.32,0.23,3.25,8.30,1.47,21.38,178.23,END\r\n'
b'737,0,0,0,0,0,2020,8,2,0,12,19,0,0,0,3.58,3.29,4.98,4.98,44.95,33.91,31.33,37.93,30.62,974.44,1.42,4.59,7.88,8.82,29.83,169.38,END\r\n'
b'738,0,0,0,0,0,2020,8,2,0,12,20,0,0,0,3.57,3.30,4.98,4.96,44.57,33.25,31.30,37.93,30.66,974.44,-1.34,5.62,9.06,-7.15,31.53,167.08,END\r\n'
b'739,0,0,0,0,0,2020,8,2,0,12,21,0,0,0,3.57,3.30,4.98,4.98,44.81,34.40,31.31,37.91,30.66,974.37,1.22,7.30,8.38,6.28,40.79,165.40,END\r\n'
b'740,0,0,0,0,0,2020,8,2,0,12,22,0,0,0,3.56,3.30,4.98,4.98,45.03,33.00,31.29,37.91,30.69,974.49,-1.45,5.51,8.41,-8.22,32.82,165.89,END\r\n'
b'741,0,0,0,0,0,2020,8,2,0,12,23,0,0,0,3.57,3.30,4.98,4.98,44.41,33.64,31.28,37.92,30.66,974.24,2.18,3.06,10.71,11.07,15.64,172.60,END\r\n'
b'742,0,0,0,0,0,2020,8,2,0,12,24,0,0,0,3.57,3.30,4.98,4.98,45.05,33.28,31.27,37.95,30.66,974.32,0.38,1.99,8.87,2.41,12.62,174.88,END\r\n'
b'743,0,0,0,0,0,2020,8,2,0,12,25,0,0,0,3.56,3.30,4.98,4.97,46.42,32.42,31.29,37.93,30.65,974.41,4.25,3.21,9.03,23.90,17.85,172.72,END\r\n'
b'744,0,0,0,0,0,2020,8,2,0,12,26,0,0,0,3.51,3.30,4.98,4.98,45.54,33.16,31.31,37.94,30.69,974.53,-1.15,5.47,7.96,-6.78,34.23,165.64,END\r\n'
b'745,0,0,0,0,0,2020,8,2,0,12,27,0,0,0,3.57,3.30,4.98,4.98,45.25,34.10,31.31,37.94,30.64,974.57,-1.42,5.16,8.18,-8.32,31.87,166.79,END\r\n'
b'746,0,0,0,0,0,2020,8,2,0,12,28,0,0,0,3.56,3.30,4.98,4.98,44.98,33.35,31.29,37.92,30.66,974.45,-0.19,4.97,7.38,-1.23,33.95,168.42,END\r\n'
b'747,0,0,0,0,0,2020,8,2,0,12,29,0,0,0,3.57,3.30,4.98,4.97,44.35,32.89,31.30,37.91,30.62,974.38,1.30,4.78,10.17,6.60,24.99,168.81,END\r\n'
b'748,0,0,0,0,0,2020,8,2,0,12,30,0,0,0,3.55,3.31,4.98,4.98,45.48,32.84,31.31,37.90,30.63,974.36,1.45,4.17,9.26,8.15,23.99,169.82,END\r\n'
b'749,0,0,0,0,0,2020,8,2,0,12,31,0,0,0,3.57,3.29,4.98,4.98,44.86,34.05,31.28,37.93,30.62,974.32,1.76,3.52,9.94,9.47,19.21,172.10,END\r\n'
b'750,0,0,0,0,0,2020,8,2,0,12,32,0,0,0,3.56,3.30,4.98,4.98,45.35,32.89,31.29,37.93,30.70,974.31,0.76,2.87,7.65,5.35,20.46,171.34,END\r\n'
b'751,0,0,0,0,0,2020,8,2,0,12,33,0,0,0,3.57,3.29,4.98,4.98,45.37,33.60,31.28,37.91,30.66,974.33,-1.03,3.71,7.69,-6.90,25.56,169.02,END\r\n'
b'752,0,0,0,0,0,2020,8,2,0,12,34,0,0,0,3.57,3.30,4.98,4.98,45.13,32.59,31.26,37.90,30.69,974.19,-0.65,4.82,8.45,-3.82,29.62,171.61,END\r\n'
b'753,0,0,0,0,0,2020,8,2,0,12,35,0,0,0,3.54,3.29,4.98,4.98,46.94,33.31,31.25,37.91,30.59,974.34,3.86,0.92,12.20,17.52,4.10,174.17,END\r\n'
b'754,0,0,0,0,0,2020,8,2,0,12,36,0,0,0,3.56,3.30,4.98,4.98,45.33,32.69,31.17,37.88,30.59,974.34,-9.64,4.97,11.97,-36.63,17.93,-162.58,END\r\n'
b'755,0,0,0,0,0,2020,8,2,0,12,37,0,0,0,3.56,3.29,4.98,4.97,44.66,34.02,31.12,37.94,30.62,974.44,-10.29,-0.65,0.57,-85.18,-3.61,-145.84,END\r\n'
b'756,0,0,0,0,0,2020,8,2,0,12,38,0,0,0,3.56,3.30,4.98,4.96,45.24,32.69,31.17,37.91,30.64,974.47,-6.77,0.31,8.49,-38.55,1.61,-156.75,END\r\n'
b'757,0,0,0,0,0,2020,8,2,0,12,39,0,0,0,3.56,3.30,4.98,4.98,45.43,33.74,31.20,37.88,30.62,974.44,-1.15,4.21,11.93,-5.18,19.34,176.67,END\r\n'
b'758,0,0,0,0,0,2020,8,2,0,12,40,0,0,0,3.56,3.30,4.98,4.98,45.20,32.88,31.19,37.88,30.63,974.40,0.31,4.09,8.76,1.81,25.03,173.52,END\r\n'
b'759,0,0,0,0,0,2020,8,2,0,12,41,0,0,0,3.58,3.30,4.98,4.98,45.68,33.48,31.20,37.91,30.59,974.40,-0.04,5.16,7.80,-0.23,33.49,169.70,END\r\n'
b'760,0,0,0,0,0,2020,8,2,0,12,42,0,0,0,3.56,3.30,4.98,4.98,45.61,33.37,31.22,37.90,30.63,974.59,0.27,5.24,8.76,1.50,30.88,168.77,END\r\n'
b'761,0,0,0,0,0,2020,8,2,0,12,43,0,0,0,3.56,3.31,4.98,4.98,45.48,33.23,31.23,37.90,30.65,974.49,0.38,5.28,7.80,2.33,34.05,167.97,END\r\n'
b'762,0,0,0,0,0,2020,8,2,0,12,44,0,0,0,3.57,3.30,4.98,4.98,45.43,33.14,31.22,37.88,30.70,974.37,0.23,5.74,7.65,1.37,36.86,168.11,END\r\n'
b'763,0,0,0,0,0,2020,8,2,0,12,45,0,0,0,3.56,3.29,4.98,4.98,46.77,33.53,31.25,37.92,30.66,974.37,-0.19,6.12,7.92,-1.09,37.69,166.96,END\r\n'
b'764,0,0,0,0,0,2020,8,2,0,12,46,0,0,0,3.56,3.30,4.98,4.98,45.07,33.02,31.24,37.91,30.60,974.47,-8.38,3.44,7.04,-46.91,17.47,-168.60,END\r\n'
b'765,0,0,0,0,0,2020,8,2,0,12,47,0,0,0,3.56,3.29,4.98,4.95,45.43,33.55,31.18,37.90,30.62,974.40,0.50,6.54,7.04,2.96,42.83,164.91,END\r\n'
b'766,0,0,0,0,0,2020,8,2,0,12,48,0,0,0,3.53,3.30,4.98,4.98,45.62,32.90,31.21,37.88,30.66,974.25,0.08,6.77,7.19,0.44,43.27,165.54,END\r\n'
b'767,0,0,0,0,0,2020,8,2,0,12,49,0,0,0,3.57,3.29,4.98,4.98,45.82,33.47,31.20,37.92,30.66,974.36,-0.04,6.88,6.73,-0.23,45.64,164.71,END\r\n'
b'768,0,0,0,0,0,2020,8,2,0,12,50,0,0,0,3.57,3.30,4.98,4.98,45.22,33.23,31.21,37.89,30.65,974.38,-0.15,6.88,6.85,-0.90,45.15,165.12,END\r\n'
b'769,0,0,0,0,0,2020,8,2,0,12,51,0,0,0,3.57,3.30,4.98,4.94,45.19,32.87,31.23,37.91,30.66,974.47,-0.11,6.92,6.77,-0.68,45.64,163.89,END\r\n'
b'770,0,0,0,0,0,2020,8,2,0,12,52,0,0,0,3.56,3.31,4.98,4.98,45.81,32.86,31.22,37.89,30.62,974.43,-0.38,7.00,7.00,-2.21,44.96,164.78,END\r\n'
b'771,0,0,0,0,0,2020,8,2,0,12,53,0,0,0,3.56,3.29,4.98,4.98,45.85,33.65,31.21,37.90,30.63,974.33,1.80,8.22,16.48,5.57,26.38,169.48,END\r\n'
b'772,0,0,0,0,0,2020,8,2,0,12,54,0,0,0,3.56,3.30,4.98,4.98,45.18,32.59,31.20,37.88,30.63,974.47,5.35,8.99,19.51,14.00,23.96,163.46,END\r\n'
b'773,0,0,0,0,0,2020,8,2,0,12,55,0,0,0,3.56,3.29,4.98,4.98,45.53,33.53,31.12,37.89,30.59,974.44,-0.54,7.15,7.92,-2.87,42.03,161.31,END\r\n'
b'774,0,0,0,0,0,2020,8,2,0,12,56,0,0,0,3.57,3.30,4.98,4.98,45.44,32.94,31.13,37.86,30.53,974.34,-0.04,6.77,6.77,-0.23,45.00,160.72,END\r\n'
b'775,0,0,0,0,0,2020,8,2,0,12,57,0,0,0,3.52,3.30,4.98,4.98,44.76,33.62,31.14,37.89,30.56,974.35,0.00,6.77,6.81,0.00,44.84,160.19,END\r\n'
b'776,0,0,0,0,0,2020,8,2,0,12,58,0,0,0,3.56,3.30,4.98,4.98,45.28,32.93,31.17,37.87,30.62,974.53,-0.19,6.88,6.88,-1.13,44.99,160.35,END\r\n'
b'777,0,0,0,0,0,2020,8,2,0,12,59,0,0,0,3.57,3.30,4.98,4.98,45.44,34.30,31.16,37.91,30.59,974.38,-0.27,6.92,6.62,-1.60,46.27,160.06,END\r\n'
b'778,0,0,0,0,0,2020,8,2,0,13,0,0,0,0,3.57,3.30,4.98,4.94,45.29,32.86,31.17,37.88,30.59,974.33,-0.23,7.08,6.81,-1.34,46.09,160.39,END\r\n'
b'779,0,0,0,0,0,2020,8,2,0,13,1,0,0,0,3.49,3.29,4.98,4.98,44.57,34.00,31.14,37.84,30.62,974.34,-0.34,7.15,6.77,-2.00,46.54,159.54,END\r\n'
b'780,0,0,0,0,0,2020,8,2,0,13,2,0,0,0,3.56,3.30,4.98,4.98,45.05,32.72,31.14,37.92,30.58,974.46,-0.46,7.15,6.31,-2.75,48.50,159.53,END\r\n'
b'781,0,0,0,0,0,2020,8,2,0,13,3,0,0,0,3.58,3.29,4.98,4.98,44.52,32.64,31.14,37.85,30.63,974.50,-0.15,7.00,6.62,-0.91,46.60,159.59,END\r\n'
b'782,0,0,0,0,0,2020,8,2,0,13,4,0,0,0,3.56,3.30,4.98,4.95,45.45,32.76,31.12,37.87,30.60,974.48,-0.11,7.08,6.54,-0.68,47.25,159.91,END\r\n'
b'783,0,0,0,0,0,2020,8,2,0,13,5,0,0,0,3.57,3.31,4.98,4.98,44.69,33.49,31.13,37.89,30.58,974.51,0.08,6.85,6.35,0.47,47.16,160.13,END\r\n'
b'784,0,0,0,0,0,2020,8,2,0,13,6,0,0,0,3.56,3.30,4.98,4.98,45.16,33.01,31.12,37.88,30.62,974.47,-0.19,7.00,6.73,-1.13,46.11,160.71,END\r\n'
b'785,0,0,0,0,0,2020,8,2,0,13,7,0,0,0,3.57,3.29,4.98,4.98,45.65,33.13,31.12,37.86,30.67,974.42,-0.27,7.23,6.20,-1.61,49.37,159.10,END\r\n'
b'786,0,0,0,0,0,2020,8,2,0,13,8,0,0,0,3.56,3.30,4.98,4.98,45.21,33.30,31.11,37.81,30.61,974.50,0.46,7.04,6.92,2.66,45.41,159.73,END\r\n'
b'787,0,0,0,0,0,2020,8,2,0,13,9,0,0,0,3.57,3.29,4.98,4.97,45.30,33.61,31.09,37.84,30.65,974.40,-0.57,9.41,3.86,-3.23,67.46,162.59,END\r\n'
b'788,0,0,0,0,0,2020,8,2,0,13,10,0,0,0,3.51,3.30,4.98,4.98,45.16,32.54,31.10,37.87,30.61,974.48,-0.11,9.18,3.29,-0.67,70.27,163.45,END\r\n'
b'789,0,0,0,0,0,2020,8,2,0,13,11,0,0,0,3.57,3.29,4.98,4.98,45.13,33.06,31.12,37.85,30.59,974.48,-0.19,9.26,2.52,-1.14,74.70,164.84,END\r\n'
b'790,0,0,0,0,0,2020,8,2,0,13,12,0,0,0,3.57,3.30,4.98,4.98,45.20,32.56,31.13,37.84,30.55,974.35,-0.50,9.79,0.96,-2.89,83.72,155.57,END\r\n'
b'791,0,0,0,0,0,2020,8,2,0,13,13,0,0,0,3.56,3.29,4.98,4.95,45.67,34.38,31.13,37.84,30.61,974.51,-0.88,9.87,0.69,-5.08,83.54,154.64,END\r\n'
b'792,0,0,0,0,0,2020,8,2,0,13,14,0,0,0,3.52,3.31,4.98,4.98,45.47,32.77,31.16,37.80,30.55,974.48,-0.65,9.79,1.07,-3.78,82.71,154.15,END\r\n'
b'793,0,0,0,0,0,2020,8,2,0,13,15,0,0,0,3.56,3.29,4.98,4.98,46.85,33.15,31.16,37.81,30.55,974.50,-0.57,9.68,0.76,-3.38,84.36,154.74,END\r\n'
b'794,0,0,0,0,0,2020,8,2,0,13,16,0,0,0,3.55,3.30,4.98,4.98,45.65,32.83,31.17,37.82,30.55,974.52,0.15,9.71,0.88,0.90,84.75,160.40,END\r\n'
b'795,0,0,0,0,0,2020,8,2,0,13,17,0,0,0,3.57,3.30,4.98,4.97,44.60,33.57,31.15,37.82,30.55,974.47,-0.69,9.79,0.65,-4.01,84.48,156.98,END\r\n'
b'796,0,0,0,0,0,2020,8,2,0,13,18,0,0,0,3.56,3.30,4.98,4.98,45.83,33.20,31.14,37.84,30.53,974.44,-0.61,9.87,0.92,-3.53,83.62,155.20,END\r\n'
b'797,0,0,0,0,0,2020,8,2,0,13,19,0,0,0,3.57,3.30,4.98,4.97,45.19,33.48,31.15,37.82,30.53,974.54,-0.38,9.79,0.96,-2.23,84.00,156.05,END\r\n'
b'798,0,0,0,0,0,2020,8,2,0,13,20,0,0,0,3.57,3.30,4.98,4.98,45.40,33.12,31.16,37.85,30.49,974.48,-0.42,9.83,0.76,-2.44,84.92,155.64,END\r\n'
b'799,0,0,0,0,0,2020,8,2,0,13,21,0,0,0,3.57,3.29,4.98,4.98,45.02,33.14,31.15,37.80,30.51,974.50,-0.57,9.83,0.99,-3.32,83.34,155.57,END\r\n'
b'800,0,0,0,0,0,2020,8,2,0,13,22,0,0,0,3.56,3.30,4.98,4.97,45.05,32.71,31.13,37.80,30.58,974.41,-0.38,9.83,0.99,-2.22,83.81,155.59,END\r\n'
b'801,0,0,0,0,0,2020,8,2,0,13,23,0,0,0,3.54,3.30,4.98,4.98,45.94,33.68,31.13,37.78,30.51,974.45,-0.69,9.75,1.03,-4.02,82.75,154.86,END\r\n'
b'802,0,0,0,0,0,2020,8,2,0,13,24,0,0,0,3.57,3.30,4.98,4.98,45.39,32.68,31.15,37.80,30.55,974.32,-0.50,9.91,0.61,-2.87,85.45,156.60,END\r\n'
b'803,0,0,0,0,0,2020,8,2,0,13,25,0,0,0,3.56,3.29,4.98,4.98,45.30,33.09,31.16,37.80,30.52,974.32,-0.46,9.79,0.84,-2.67,84.41,155.70,END\r\n'
b'804,0,0,0,0,0,2020,8,2,0,13,26,0,0,0,3.56,3.30,4.98,4.96,44.98,33.07,31.17,37.82,30.54,974.51,-0.42,9.68,0.88,-2.48,84.25,155.91,END\r\n'
b'805,0,0,0,0,0,2020,8,2,0,13,27,0,0,0,3.56,3.31,4.98,4.98,45.09,33.62,31.17,37.79,30.49,974.55,-0.61,9.71,0.88,-3.59,83.71,155.00,END\r\n'
b'806,0,0,0,0,0,2020,8,2,0,13,28,0,0,0,3.56,3.30,4.98,4.98,45.54,33.05,31.16,37.81,30.55,974.40,-0.57,9.79,0.88,-3.34,83.88,155.71,END\r\n'
b'807,0,0,0,0,0,2020,8,2,0,13,29,0,0,0,3.57,3.29,4.98,4.97,45.46,32.77,31.16,37.78,30.48,974.62,-0.50,9.79,0.84,-2.90,84.30,155.31,END\r\n'
b'808,0,0,0,0,0,2020,8,2,0,13,30,0,0,0,3.56,3.30,4.98,4.98,44.24,33.39,31.16,37.80,30.48,974.59,-0.57,9.79,0.84,-3.34,84.06,153.88,END\r\n'
b'809,0,0,0,0,0,2020,8,2,0,13,31,0,0,0,3.58,3.29,4.98,4.96,45.16,33.32,31.16,37.75,30.53,974.62,0.31,9.41,0.38,1.86,87.02,158.23,END\r\n'
b'810,0,0,0,0,0,2020,8,2,0,13,32,0,0,0,3.55,3.30,4.98,4.98,45.22,32.79,31.14,37.78,30.52,974.42,-0.27,9.87,1.22,-1.54,82.76,155.66,END\r\n'
b'811,0,0,0,0,0,2020,8,2,0,13,33,0,0,0,3.57,3.29,4.98,4.98,45.67,33.76,31.15,37.82,30.49,974.49,-0.15,9.83,1.11,-0.89,83.50,156.44,END\r\n'
b'812,0,0,0,0,0,2020,8,2,0,13,34,0,0,0,3.57,3.30,4.98,4.98,45.26,33.33,31.14,37.75,30.56,974.27,-0.15,9.71,1.07,-0.90,83.65,156.56,END\r\n'
b'813,0,0,0,0,0,2020,8,2,0,13,35,0,0,0,3.56,3.30,4.98,4.94,45.55,32.40,31.14,37.80,30.52,974.51,-0.11,9.75,1.34,-0.67,82.16,156.24,END\r\n'
b'814,0,0,0,0,0,2020,8,2,0,13,36,0,0,0,3.55,3.31,4.98,4.98,45.41,32.62,31.14,37.80,30.55,974.43,-0.11,9.79,1.11,-0.67,83.50,155.92,END\r\n'
b'815,0,0,0,0,0,2020,8,2,0,13,37,0,0,0,3.56,3.30,4.98,4.98,45.56,33.33,31.13,37.77,30.54,974.51,-0.08,9.75,1.03,-0.45,83.94,157.60,END\r\n'
b'816,0,0,0,0,0,2020,8,2,0,13,38,0,0,0,3.56,3.30,4.98,4.98,45.52,33.13,31.12,37.76,30.55,974.52,-0.19,9.56,1.07,-1.14,83.51,157.15,END\r\n'
b'817,0,0,0,0,0,2020,8,2,0,13,39,0,0,0,3.56,3.29,4.98,4.98,44.67,33.89,31.13,37.76,30.50,974.56,-0.04,9.75,0.96,-0.22,84.40,156.56,END\r\n'
b'818,0,0,0,0,0,2020,8,2,0,13,40,0,0,0,3.57,3.30,4.98,4.98,45.27,32.81,31.16,37.75,30.54,974.51,-0.19,9.68,1.15,-1.12,83.15,156.74,END\r\n'
b'819,0,0,0,0,0,2020,8,2,0,13,41,0,0,0,3.53,3.29,4.98,4.98,44.32,33.74,31.13,37.78,30.52,974.46,-0.19,9.71,1.07,-1.12,83.61,156.32,END\r\n'
b'820,0,0,0,0,0,2020,8,2,0,13,42,0,0,0,3.56,3.30,4.98,4.98,45.50,32.69,31.12,37.77,30.55,974.41,-0.11,9.75,1.53,-0.67,81.06,155.50,END\r\n'
b'821,0,0,0,0,0,2020,8,2,0,13,43,0,0,0,3.56,3.29,4.98,4.97,45.05,32.69,31.15,37.75,30.52,974.38,-0.27,9.71,0.92,-1.57,84.38,156.31,END\r\n'
b'822,0,0,0,0,0,2020,8,2,0,13,44,0,0,0,3.56,3.30,4.98,4.94,45.79,32.87,31.11,37.74,30.54,974.37,-0.80,9.91,0.69,-4.62,83.90,155.37,END\r\n'
b'823,0,0,0,0,0,2020,8,2,0,13,45,0,0,0,3.51,3.29,4.98,4.97,44.55,33.37,31.12,37.75,30.51,974.55,0.38,9.37,0.96,2.33,83.73,157.27,END\r\n'
b'824,0,0,0,0,0,2020,8,2,0,13,46,0,0,0,3.57,3.30,4.98,4.98,45.21,32.82,31.09,37.75,30.52,974.54,0.46,9.56,1.38,2.72,81.37,157.21,END\r\n'
b'825,0,0,0,0,0,2020,8,2,0,13,47,0,0,0,3.57,3.30,4.98,4.98,46.35,33.17,31.07,37.73,30.52,974.39,0.15,9.79,1.07,0.89,83.70,157.97,END\r\n'
b'826,0,0,0,0,0,2020,8,2,0,13,48,0,0,0,3.57,3.30,4.98,4.94,45.40,32.93,31.09,37.73,30.51,974.46,0.19,9.71,1.15,1.12,83.17,156.91,END\r\n'
b'827,0,0,0,0,0,2020,8,2,0,13,49,0,0,0,3.56,3.31,4.98,4.97,45.19,32.77,31.12,37.75,30.52,974.53,0.08,9.83,0.99,0.44,84.21,157.32,END\r\n'
b'828,0,0,0,0,0,2020,8,2,0,13,50,0,0,0,3.56,3.30,4.97,4.98,45.30,32.64,31.10,37.74,30.55,974.57,0.08,9.83,1.11,0.44,83.55,156.41,END\r\n'
b'829,0,0,0,0,0,2020,8,2,0,13,51,0,0,0,3.57,3.30,4.98,4.98,45.51,32.42,31.12,37.74,30.48,974.46,0.04,9.79,1.15,0.22,83.31,156.32,END\r\n'
b'830,0,0,0,0,0,2020,8,2,0,13,52,0,0,0,3.57,3.30,4.98,4.98,45.53,32.71,31.11,37.70,30.54,974.37,0.11,9.68,1.26,0.67,82.54,156.03,END\r\n'
b'831,0,0,0,0,0,2020,8,2,0,13,53,0,0,0,3.57,3.30,4.98,4.97,45.69,33.04,31.12,37.73,30.48,974.50,-1.42,9.29,-0.34,-8.65,81.09,154.19,END\r\n'
b'832,0,0,0,0,0,2020,8,2,0,13,54,0,0,0,3.50,3.30,4.98,4.98,45.51,32.73,31.11,37.74,30.48,974.50,-0.61,3.56,1.19,-9.27,69.44,175.17,END\r\n'
